,Content ID,Content Type,Category,Reaction Type,Month,Score
19343,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,peeking,11,35
19344,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,peeking,8,35
19345,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,cherish,2,70
19346,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,hate,5,5
19347,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,hate,8,5
19348,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,love,2,65
19349,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,indifferent,5,20
19350,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,indifferent,8,20
19351,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,super love,1,75
19352,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,super love,11,75
19353,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,intrigued,11,45
19354,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,intrigued,3,45
19355,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,intrigued,12,45
19356,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,worried,6,12
19357,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,like,4,50
19358,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,like,12,50
19359,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,like,11,50
19360,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,want,7,70
19361,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,want,11,70
19362,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,want,2,70
19363,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,adore,9,72
19364,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,adore,1,72
19365,2ceee25a-8461-4409-ab41-7a72d97d722d,photo,animals,adore,7,72
19392,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,disgust,2,0
19393,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,disgust,5,0
19394,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,disgust,4,0
19395,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,dislike,2,10
19396,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,11,15
19397,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,3,15
19398,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,6,15
19399,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,1,15
19400,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,interested,11,30
19401,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,peeking,8,35
19402,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,peeking,4,35
19403,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,peeking,10,35
19404,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,11,70
19405,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,1,70
19406,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,6,70
19407,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,9,70
19408,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,hate,9,5
19409,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,hate,6,5
19410,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,6,65
19411,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,4,65
19412,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,5,65
19413,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,1,65
19414,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,indifferent,9,20
19415,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,indifferent,11,20
19416,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,intrigued,2,45
19417,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,9,12
19418,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,5,12
19419,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,3,12
19420,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,1,50
19421,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,11,50
19422,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,3,50
19423,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,4,50
19424,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,12,60
19425,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,8,60
19426,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,9,60
19427,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,1,60
19428,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,want,5,70
19429,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,want,1,70
19430,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,adore,8,72
19431,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,adore,10,72
19432,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,adore,11,72
19487,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,disgust,9,0
19488,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,dislike,6,10
19489,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,dislike,8,10
19490,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,dislike,5,10
19491,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,scared,2,15
19492,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,8,30
19493,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,2,30
19494,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,4,30
19495,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,5,30
19496,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,7,30
19497,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,cherish,8,70
19498,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,hate,10,5
19499,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,hate,11,5
19500,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,hate,12,5
19501,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,hate,5,5
19502,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,love,2,65
19503,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,indifferent,4,20
19504,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,super love,9,75
19505,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,intrigued,5,45
19506,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,intrigued,4,45
19507,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,like,9,50
19508,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,like,4,50
19509,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,heart,8,60
19510,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,heart,7,60
19511,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,want,4,70
19512,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,want,8,70
19513,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,want,12,70
19514,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,disgust,9,0
19515,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,dislike,3,10
19516,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,peeking,8,35
19517,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,peeking,10,35
19518,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,peeking,6,35
19519,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,cherish,2,70
19520,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,cherish,1,70
19521,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,hate,6,5
19522,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,love,11,65
19523,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,love,12,65
19524,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,indifferent,1,20
19525,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,super love,12,75
19526,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,super love,7,75
19527,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,7,45
19528,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,11,45
19529,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,2,45
19530,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,10,45
19531,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,1,45
19532,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,worried,3,12
19533,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,worried,4,12
19534,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,10,50
19535,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,7,50
19536,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,8,50
19537,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,4,50
19538,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,5,50
19539,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,heart,10,60
19540,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,heart,9,60
19541,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,heart,6,60
19542,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,9,70
19543,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,2,70
19544,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,3,70
19545,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,adore,6,72
19546,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,adore,3,72
19547,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,adore,2,72
19577,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,disgust,12,0
19578,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,disgust,3,0
19579,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,disgust,5,0
19580,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,dislike,12,10
19581,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,dislike,9,10
19582,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,dislike,8,10
19583,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,scared,1,15
19584,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,scared,6,15
19585,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,interested,9,30
19586,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,interested,2,30
19587,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,cherish,12,70
19588,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,hate,8,5
19589,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,love,9,65
19590,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,love,4,65
19591,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,intrigued,7,45
19592,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,intrigued,9,45
19593,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,8,12
19594,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2,12
19595,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,7,12
19596,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,4,12
19597,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,like,2,50
19598,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,heart,3,60
19599,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,heart,5,60
19600,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,want,1,70
19601,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,want,4,70
19602,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,want,5,70
19603,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,want,8,70
19604,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,adore,5,72
19605,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,adore,2,72
19606,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,adore,10,72
19628,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,disgust,8,0
19629,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,3,15
19630,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,8,15
19631,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,5,15
19632,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,interested,8,30
19633,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,interested,11,30
19634,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,interested,6,30
19635,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,interested,1,30
19636,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,peeking,2,35
19637,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,peeking,5,35
19638,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,hate,1,5
19639,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,hate,3,5
19640,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,hate,7,5
19641,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,love,3,65
19642,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,indifferent,9,20
19643,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,super love,12,75
19644,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,intrigued,9,45
19645,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,2,60
19646,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,9,60
19647,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,7,60
19648,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,11,60
19649,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,10,60
19650,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,want,4,70
19651,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,adore,8,72
19788,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,disgust,1,0
19789,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,disgust,6,0
19790,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,dislike,8,10
19791,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,dislike,2,10
19792,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,scared,9,15
19793,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,interested,11,30
19794,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,interested,6,30
19795,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,peeking,6,35
19796,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,cherish,2,70
19797,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,cherish,8,70
19798,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,hate,2,5
19799,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,hate,1,5
19800,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,hate,12,5
19801,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,love,5,65
19802,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,love,10,65
19803,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,super love,8,75
19804,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,intrigued,10,45
19805,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,worried,7,12
19806,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,worried,10,12
19807,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,worried,4,12
19808,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,worried,5,12
19809,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,like,8,50
19810,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,heart,1,60
19811,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,heart,6,60
19812,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,heart,10,60
19813,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,want,6,70
19814,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,want,7,70
19815,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,want,3,70
19816,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,want,11,70
19817,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,adore,8,72
19818,9a517a10-7dd2-4a30-b67a-925569d9ed84,audio,science,adore,1,72
19844,f43114af-edb4-4629-bc15-7a483cf3eaf4,photo,technology,super love,10,75
19845,f43114af-edb4-4629-bc15-7a483cf3eaf4,photo,technology,heart,3,60
19846,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,disgust,10,0
19847,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,dislike,11,10
19848,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,dislike,5,10
19849,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,interested,1,30
19850,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,peeking,8,35
19851,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,peeking,2,35
19852,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,cherish,9,70
19853,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,hate,5,5
19854,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,hate,3,5
19855,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,love,4,65
19856,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,indifferent,8,20
19857,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,super love,3,75
19858,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,super love,4,75
19859,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,intrigued,1,45
19860,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,worried,12,12
19861,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,worried,8,12
19862,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,like,7,50
19863,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,like,5,50
19864,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,like,9,50
19865,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,like,11,50
19866,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,heart,3,60
19867,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,want,1,70
19868,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,want,7,70
19869,295ff9f6-64f3-4704-9272-4a932f11d709,video,travel,adore,8,72
19951,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,disgust,12,0
19952,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,dislike,5,10
19953,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,scared,12,15
19954,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,interested,11,30
19955,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,interested,1,30
19956,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,interested,6,30
19957,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,peeking,8,35
19958,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,peeking,10,35
19959,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,peeking,2,35
19960,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,peeking,5,35
19961,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,peeking,4,35
19962,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,cherish,8,70
19963,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,hate,8,5
19964,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,love,8,65
19965,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,love,4,65
19966,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,love,1,65
19967,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,indifferent,9,20
19968,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,indifferent,12,20
19969,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,indifferent,8,20
19970,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,super love,8,75
19971,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,intrigued,6,45
19972,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,worried,12,12
19973,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,worried,1,12
19974,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,worried,9,12
19975,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,want,8,70
19976,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,photo,animals,want,1,70
19977,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,disgust,4,0
19978,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,disgust,8,0
19979,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,disgust,9,0
19980,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,dislike,11,10
19981,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,scared,3,15
19982,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,scared,8,15
19983,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,scared,2,15
19984,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,interested,11,30
19985,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,peeking,6,35
19986,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,peeking,2,35
19987,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,cherish,4,70
19988,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,cherish,7,70
19989,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,cherish,5,70
19990,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,hate,4,5
19991,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,hate,5,5
19992,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,hate,1,5
19993,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,hate,10,5
19994,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,hate,11,5
19995,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,love,4,65
19996,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,love,8,65
19997,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,indifferent,9,20
19998,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,indifferent,6,20
19999,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,indifferent,3,20
20000,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,super love,8,75
20001,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,super love,5,75
20002,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,intrigued,5,45
20003,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,heart,11,60
20004,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,heart,2,60
20005,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,want,1,70
20006,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,adore,4,72
20007,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,photo,animals,adore,11,72
20194,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,disgust,2,0
20195,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,disgust,1,0
20196,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,dislike,2,10
20197,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,dislike,3,10
20198,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,dislike,9,10
20199,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,scared,3,15
20200,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,scared,8,15
20201,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,hate,1,5
20202,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,hate,2,5
20203,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,hate,12,5
20204,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,love,5,65
20205,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,love,8,65
20206,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,super love,5,75
20207,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,super love,1,75
20208,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,worried,5,12
20209,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,like,6,50
20210,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,heart,6,60
20211,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,want,5,70
20212,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,adore,3,72
20213,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,adore,12,72
20214,4ae90f6e-da63-4ce2-a357-a4b36c739b80,GIF,travel,adore,2,72
20215,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,audio,travel,disgust,11,0
20216,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,audio,travel,disgust,7,0
